id_proyek,P001_biaya,P002_biaya,F001_biaya,F002_biaya,F003_biaya,S001_biaya,S002_biaya,S003_biaya,D001_biaya,D002_biaya,A001_biaya,A002_biaya,FN001_biaya,FN002_biaya,FN003_biaya,M001_biaya,M002_biaya,M003_biaya,total_biaya
PROJ_0323,721200.0,1129750.0,4476000.0,11431150.0,43469000.0,50578000.0,45913000.0,45202000.0,4977500.0,2194200.0,8236000.0,4641700.0,2160900.0,6315000.0,21312000.0,4289950.0,2990000.0,4501500.0,264538850.0
PROJ_0324,4369050.0,8197250.0,36839250.0,110371000.0,461779500.0,534603000.0,472565800.0,636611000.0,52362500.0,16913250.0,55768450.0,26083200.0,24978100.0,97795000.0,324720000.0,38954650.0,27234350.0,29561250.0,2959706600.0
PROJ_0325,2053200.0,3624750.0,12402750.0,26680700.0,118473000.0,139526500.0,163503200.0,127943000.0,12746250.0,5354100.0,26169600.0,19157700.0,8517600.0,29645000.0,82561500.0,17919700.0,14214200.0,21043500.0,831536250.0
PROJ_0326,5192400.0,8688500.0,32762999.999999996,99879650.0,409776500.0,467248000.0,435149400.0,362683000.0,32935000.000000004,16863300.0,44573000.0,28296700.0,32658500.0,117757500.0,524799000.0,41658500.0,32726850.0,49711500.00000001,2743360300.0
PROJ_0327,5521950.0,7684000.0,52879499.99999999,142603550.0,665983500.0,607886000.0,689929800.0,843812700.0,82465000.0,30132450.0,50039500.0,31817400.0,30322600.0,99973750.0,329755500.0,27675149.999999996,21788000.0,27241500.000000004,3747511850.0
PROJ_0328,7046700.0,9303250.0,54690000.0,117406550.0,542274500.0,569430000.0,734431600.0,719652700.0,51625000.0,23018850.0,75977100.0,53100250.00000001,47563250.0,221577500.0,682321500.0,65864800.0,50585600.0,60923249.99999999,4086792400.0
PROJ_0329,2991300.0,5452250.0,18009750.0,35340550.0,222224000.0,164435500.0,203996800.0,227513500.0,20621250.0,6939450.0,37263550.0,19188100.0,7681100.0,33226250.0,102681000.0,26261600.0,18941000.0,28662000.000000004,1181428950.0
PROJ_0330,4043550.0,6596250.000000001,38103750.0,74599400.0,325932500.0,432639500.0,444341800.0,394392300.0,38573750.0,13979249.999999998,32933850.0,22292700.0,19806500.0,76142500.0,311247000.0,30293999.999999996,24924900.0,29557500.0,2320401000.0
PROJ_0331,3591300.0,7513750.0,35146500.0,89848950.0,327122500.0,573382000.0,600965400.0,403597600.0,41777500.0,14818500.0,49491400.0,30289799.999999996,21581700.0,99615000.0,299925000.0,35542750.0,26367250.0,32132250.0,2692709150.0
PROJ_0332,4999950.0,7642500.0,40732500.0,120521950.0,476552500.0,682670000.0,615783000.0,661772800.0,51376250.0,22501800.0,47805050.0,27934750.0,25410000.0,84910000.0,445594500.0,51407999.99999999,36196550.0,31875000.0,3435687100.0
PROJ_0333,5698200.0,8988500.0,57303000.0,151653750.0,741191500.0,692920500.0,883430800.0,955110500.0,71686250.0,28821150.0,52130400.0,36892300.0,50985550.0,174955000.0,579694500.0,43166400.0,33259200.0,37521000.0,4605408500.0
PROJ_0334,5467650.0,11940000.0,72118500.0,164542700.0,863702000.0,988617500.0000001,901619600.0,762875900.0,72893750.0,29971350.0,67403250.0,38865450.0,67814600.0,246717500.0,1107337500.0,83388400.0,54831400.0,57676500.0,5597783550.0
PROJ_0335,7036950.0,11596000.0,99644250.0,210252500.0,1102084500.0,1719471500.0,1501840200.0,1673337300.0,118302500.0,45365400.0,102864450.0,54516700.0,77251300.0,310037500.0,956623500.0,65323350.0,54863250.0,51369749.99999999,8161780900.0
PROJ_0336,5718600.0,9056250.0,78081000.0,178382550.0,705168500.0,698193000.0,870024400.0,937029700.0,69157500.0,25139700.0,80918699.99999999,53742450.0,46018350.0,129333750.00000001,430510500.0,56147599.99999999,40398150.0,58554000.0,4471574700.0
PROJ_0337,4973400.0,10720000.0,35484750.0,89651000.0,366724000.0,501856500.0,364275800.0,409825000.0,32702500.0,17472150.0,68521200.0,31366150.0,11499250.0,48167500.0,165460500.0,39395800.0,22862450.0,34074000.0,2255031950.0
PROJ_0338,6345300.0,9842500.0,53299500.0,183675400.0,737018000.0,844284000.0,846573000.0,1026851699.9999999,93437500.0,33518250.0,67008850.0,48462350.0,66633000.0,279833750.0,895896000.0,73195200.0,64544350.0,74135250.0,5404553900.0
PROJ_0339,3995099.9999999995,6820750.0,23034000.0,58548800.0,250350499.99999997,228760000.0,265403600.0,327607800.0,29345000.0,10464300.0,41006000.0,24321900.0,8915900.0,37218750.0,109413000.0,24190149.999999996,18783700.0,22614000.0,1490793250.0
PROJ_0340,849150.0,1672500.0000000002,3855000.0,9651450.0,50133000.0,52402000.0,77537600.0,75553300.0,5000000.0,2493000.0,8876900.0,6263350.000000001,2465400.0,7860000.0,23238000.0,4153100.0,3959800.0,5396999.999999999,341360550.0
PROJ_0341,7890749.999999999,12130500.0,77865750.0,275675900.0,1011194000.0000001,1444902500.0,1484719600.0,1229378000.0,105500000.0,43891650.0,74427050.0,56825200.0,75677350.0,213021250.0,872392500.0,53201500.0,44145400.0,63531750.0,7146370650.0
PROJ_0342,1206750.0,1998999.9999999998,4627500.0,13591950.0,59304500.0,90031500.0,82398400.0,90200300.0,6178750.0,2541150.0,11573899.999999998,6478050.0,2653699.9999999995,9042500.0,38776500.0,5321850.0,5495100.0,5187750.0,436609150.0
PROJ_0343,4242450.0,7244499.999999999,25961250.0,83777250.0,378148000.0,474705500.0,493645600.0,435277800.0,37461250.0,15681150.000000002,35871550.0,32915600.0,33388600.0,127646250.0,408100500.0,46145650.0,30268550.0,41664750.0,2712146200.0
PROJ_0344,8128200.0,12514500.0,25282500.0,71709700.0,295519500.0,443640500.0,341412400.0,412550700.0,32401249.999999996,13652550.0,88828450.0,60244250.0,31859800.0,117631250.0,368037000.0,94210599.99999999,69410900.0,89982000.0,2577016050.0
PROJ_0345,6661650.0,12673750.0,82968750.0,188609350.0,881280000.0,974624000.0000001,1248539600.0,1377370900.0,126271250.0,40018950.0,62922750.0,53752900.00000001,49239400.0,205133750.0,879264000.0,55655450.0,37664250.0,46497000.0,6329147700.0
PROJ_0346,5569200.0,7682750.0,56868750.0,128822900.0,566695000.0,668809500.0,869240400.0,730351800.0,78211250.0,25090650.000000004,46201350.0,35315300.0,62667150.0,219362500.0,904860000.0,70663900.0,51733500.0,55323000.0,4583468900.0
PROJ_0347,7923150.000000001,13741500.0,59437500.0,180193700.0,841168500.0,820705000.0,1083968200.0,1052915600.0,83983750.0,36276300.0,69228800.0,43378900.0,42698250.0,166625000.0,549814500.0,77963700.0,45690450.0,53339250.00000001,5229052050.0
PROJ_0348,5770200.0,7314000.0,29866500.000000004,64215350.0,369537500.0,410628000.0,322998200.0,325997600.0,30487500.0,15519150.0,56821150.0,33670850.0,11244450.0,52443750.0,144643500.0,33590300.0,26224250.0,25126500.0,1966098750.0
PROJ_0349,7078950.0,10470250.0,80674500.0,248033200.0,1035070500.0,1120867000.0,1031969400.0,900198800.0,102221250.0,33919650.0,63431700.0,46056000.0,86870700.0,322085000.0,950899500.0,92112800.0,58279650.0,64182000.0,6254420850.0
PROJ_0350,3569250.0,7599250.000000001,38278500.0,99604000.0,409623500.0,608551000.0,649955600.0,541172700.0,63848750.0,15848550.0,33525450.0,26658900.0,20498450.0,60993750.0,249174000.0,21361350.0,17995900.0,21620250.0,2889879150.0
PROJ_0351,10273950.0,14144750.0,38134500.0,91571300.0,378224500.0,452057500.0,618419200.0,452107300.0,53573750.0,14837400.000000002,101495650.0,51828199.99999999,29908900.0,96695000.0,270877500.0,79114600.0,58487650.0,60589500.0,2872341150.0
PROJ_0352,3971699.9999999995,7960500.0,60200250.0,126060850.0,715836000.0,694203000.0,653326800.0,812248900.0,61695000.0,23998050.0,46125950.0,27558549.999999996,34049050.0,148405000.0,503388000.00000006,42405650.0,29475550.0,32721750.0,4023630550.0
PROJ_0353,2442150.0,5025750.0,42707249.99999999,107520150.00000001,626059000.0,618744500.0,608403600.0,469916500.0,45948750.0,19439550.0,28672300.0,16854900.0,15250900.0,58975000.0,251626499.99999997,16488300.0,9516650.0,11034000.0,2954625750.0
PROJ_0354,1383900.0,2125250.0,23334750.0,48088900.0,275519000.0,355233500.0,391951000.0,385060900.0,27826250.0,8942400.0,13780800.0,10498450.0,8824200.0,36103750.0,126575999.99999999,7696750.0,7176650.0,8136750.0,1738259200.0
PROJ_0355,3924900.0000000005,7509750.0,40695750.0,102604700.0,522690499.99999994,716053000.0,718692800.0,570951700.0,76327500.0,21409650.0,38240850.0,27865400.0,39892300.0,128807500.0,514575000.0,28784400.0,26350350.0,32843250.000000004,3618219300.0
PROJ_0356,3432300.0,5385750.0,17013000.0,30103200.0,155745500.0,228199500.0,237630400.0,241685200.0,21925000.0,5611500.0,41971700.0,22790500.0,10579799.999999998,34118750.0,144342000.0,29953150.0,25302550.0,22508250.0,1278298050.0
PROJ_0357,2615400.0,4868500.0,23997000.0,79509300.0,311482500.0,426512000.0,356141800.0,369647600.0,41861250.0,13247550.0,27335400.0,18023400.0,30929850.0,130815000.0,389209500.0,32052649.999999996,27884350.0,30088500.0,2316221550.0
PROJ_0358,5890650.0,8508500.0,22171500.0,45014200.0,195950500.0,305928500.0,288531600.0,281135100.0,29098750.0,7470000.0,66360700.0,41029550.0,20815200.0,71075000.0,238684500.0,75597300.0,42101150.0,51243750.0,1796606450.0
PROJ_0359,1808400.0,3035250.0,14520000.0,46647750.0,191182000.0,266703000.0,201605600.0,195299800.0,23627500.0,6934950.000000001,16402400.0,8571850.0,8717800.0,32475000.0,114462000.0,11265050.0,8453900.0,8211750.0,1159924000.0
PROJ_0360,9993900.0,20114000.0,146358750.0,366679250.0,1568836500.0,1278481500.0,1763843200.0,1747134900.0,148130000.0,57150000.0,110044850.0,82878000.0,101796800.0,497256250.0,1284790500.0,110466849.99999999,77115350.0,103305750.0,9474376350.0
PROJ_0361,5886450.0,12974250.0,22496250.0,62827850.0,226941500.0,248130500.0,350683200.0,337938300.0,29833750.0,11878650.000000002,77222650.0,46101600.0,30415700.0,99610000.0,352944000.0,70573800.0,45759350.0,59094000.0,2091311800.0
PROJ_0362,6749550.0,11029250.0,85385250.0,237231050.0,911353000.0,1155304500.0,1551800600.0,1257566200.0,109645000.0,43729200.0,56348450.0,42215150.0,50634500.0,158225000.0,569484000.0,32724150.0,27138800.0,28319249.999999996,6334882900.0
PROJ_0363,1212600.0,2894750.0,14722500.0,37251600.0,143097500.0,239552000.0,189042000.0,207832200.0,22948750.0,7149150.0,17170900.0,8479700.0,7678649.999999999,30077500.0,92704500.0,9244600.0,6284850.0,8336250.0,1045680000.0
PROJ_0364,7452600.0,11542000.0,75218250.0,163591800.0,748297500.0,822690500.0,997806600.0,1050432400.0000001,90398750.0,27460800.0,63006849.99999999,44717450.0,35143150.0,92086250.0,327037500.0,35031050.0,23598250.0,38179500.0,4653691200.0
PROJ_0365,1592700.0,2774250.0,17558250.0,47628250.0,266687500.0,227819500.0,189698600.0,209607300.0,26091250.0,9426150.0,14974150.0,11608050.0,15919400.0,70557500.0,209511000.0,20987350.0,16738150.0,14276250.0,1373455600.0
PROJ_0366,975299.9999999999,1387250.0,7719000.0,16809100.0,84694000.0,137493500.0,96980800.0,134218900.0,9141250.0,4005900.0,10168850.0,7964800.0,5079899.999999999,17982500.0,81639000.0,9174900.0,6947850.0,6017250.0,638400050.0
PROJ_0367,5145900.0,10777500.0,59221500.0,146155550.0,592484000.0,717069500.0,964349400.0,883631200.0,64571250.00000001,32107950.0,60630300.0,35892900.0,63680050.0,258572500.0,811615500.0,66547350.0,53489150.0,49989000.0,4875930500.0
PROJ_0368,4716600.0,6291000.0,12919500.0,35544050.0,157887500.0,181554500.0,203379400.0,220529500.0,19937500.0,7239150.0,37305599.99999999,26183900.0,15910300.0,45483750.0,221859000.0,42184650.0,31691400.0,36193500.0,1306810800.0
PROJ_0369,9370950.0,15991999.999999998,106901999.99999999,261540050.0,1049180499.9999999,1261685500.0,1667215200.0,1221860500.0,137501250.0,49653000.00000001,108929800.0,80004250.0,125632850.00000001,508491250.0,1767604500.0,103012350.0,79714700.0,96229500.0,8650520150.0
PROJ_0370,4720800.0,8399250.0,22035000.0,54105099.99999999,266381500.0,367460000.0,381347400.0,417895400.0,28983750.0,11336400.0,56571750.0,33630950.0,11939900.0,41777500.0,122913000.0,32365450.0,22458800.0,25382250.0,1909704200.0
PROJ_0371,3126600.0,4908250.0,13879500.0,41839600.0,175091500.0,145378500.0,176899800.0,213739500.0,16237500.0,5942250.000000001,33831400.0,23666400.0,9582299.999999998,36552500.0,97600500.0,30606800.0,23239450.0,23262000.000000004,1075384350.0
PROJ_0372,9392400.0,13197250.0,87597000.0,194425750.0,820020500.0,1238543500.0,968298800.0,1100096400.0,91457500.0,33932250.0,89853600.0,57329650.0,55053250.0,220737500.0,651798000.0,90438300.0,62051600.0,69970500.0,5854193750.0
PROJ_0373,5315400.0,8169250.0,22587000.000000004,50284850.0,216716000.0,310308000.0,263031999.99999997,313639800.0,24583750.0,11104200.0,55564000.0,34310200.0,24930500.0,71373750.0,350383500.0,71508800.0,45938100.0,52481250.0,1932230350.0
PROJ_0374,3368250.0,5007000.0,13890000.0,24984250.000000004,159145500.0,168539500.0,184102800.0,162038500.0,13178750.0,6815249.999999999,36126750.0,18689350.0,9891350.0,26012500.0,93082500.0,20299700.0,17905550.0,17732250.0,980809750.0
PROJ_0375,6135150.0,9131000.0,125921250.0,322303300.0,1404778000.0,1178275500.0,1528319800.0,1229872700.0,141396250.0,47359350.0,58613350.0,33806700.0,50708700.0,188285000.0,614709000.0,43038900.0,32574750.0,28112999.999999996,7043341700.0
PROJ_0376,7226850.0,10360500.0,43879499.99999999,93854200.0,594719500.0,670044500.0,574760200.0,595143500.0,56976250.0,23264100.0,79822500.0,41496000.0,50884050.0,190601250.0,633280500.0,75095800.0,48287850.0,57357000.0,3847054050.0
PROJ_0377,4984650.0,10085750.0,73158750.0,172810350.0,968013999.9999999,1279583500.0,1100667400.0,889848900.0,111612500.0,36098550.0,53654349.99999999,29947800.0,29099000.0,121678750.0,505363500.0,28152850.0,19963450.0,25576500.0,5460300550.0
PROJ_0378,5284500.0,6782250.000000001,31008750.0,75794500.0,309527500.0,397309000.0,399418600.0,316336400.0,25997500.0,10636650.0,40919000.0,30974750.0,13076000.0,45925000.0,132817499.99999999,26423100.0,16944200.0,24423750.0,1909598950.0
PROJ_0379,3825450.0,9080250.0,53153250.0,101259750.0,567188000.0,663385000.0,746515000.0,652984600.0,54180000.0,23492699.999999996,39767700.0,32371250.0,47860750.0,207411250.0,786478500.0,44324950.0,38567750.0,50679750.0,4122525900.0
PROJ_0380,5764050.0,11395250.0,85413000.0,185686350.0,1026034999.9999999,931912000.0,1005891600.0000001,811385600.0,71862500.0,26223300.0,74782300.0,48636200.0,34904100.0,97662500.0,403668000.0,42210150.0,30876300.0,28179000.000000004,4922487200.0
PROJ_0381,11127600.0,13839250.000000002,33384750.0,109999150.0,432862500.0,423529000.0,470184400.0,543335800.0,36203750.0,16951950.0,92498400.0,54962249.99999999,36195950.0,136040000.0,423877500.0,104759100.0,87783800.0,99012750.0,3126547900.0
PROJ_0382,4607550.0,7998750.0,61143750.0,151687050.0,718148000.0,907535000.0,769104000.0,835034200.0,73496250.0,29065500.0,48631550.0,27676350.0,28773500.0,108538750.0,406449000.0,23346100.000000004,17946500.0,22854000.000000004,4242035800.0
PROJ_0383,5329350.0,10947750.0,65874000.00000001,175848050.0,874157000.0000001,1007351499.9999999,930647200.0,798145100.0,89243750.0,35181450.0,73304750.0,46272600.0,26416600.0,116912500.0,446886000.0,39287850.0,30096300.0,32327249.999999996,4804229000.0
PROJ_0384,3718200.0,5391750.0,44178000.0,147522700.0,705474500.0,841880500.0,709500400.0,629927700.0,64300000.0,28860300.0,36199250.0,26492650.0,23122400.0,89940000.0,354055500.0,17850000.0,18110300.0,18276750.0,3764800900.0
PROJ_0385,3710550.0,6237500.0,26631749.999999996,60291499.99999999,289348500.0,358425500.0,321459600.0,367891900.0,36190000.0,9634050.0,49378300.0,27010400.0,10010350.0,37156250.0,158764500.0,21175200.0,19490900.0,24763500.0,1827570250.0
PROJ_0386,2709750.0,5975500.0,37773750.0,66224450.00000001,313293000.0,532076000.00000006,405622000.0,379764700.0,50541250.0,17827650.0,32962850.0,20748000.0,17491950.0,56828750.0,204804000.0,20690700.0,14762800.0,16073250.0,2196170350.0
PROJ_0387,3828300.0,6683250.0,60615000.0,139935850.0,666723000.0,938115500.0,834646400.0,692473300.0,73147500.0,25741800.0,43260750.0,24850100.0,25571350.0,112568750.0,291132000.0,19737850.0,19624800.0,20430750.000000004,3999086250.0
PROJ_0388,6864750.0,11707500.0,24271500.0,41991300.0,261732000.0,311372000.0,261709000.0,344097800.0,26446250.0,11434950.0,66482500.0,42247450.0,20785450.0,100180000.0,316386000.0,56270850.0,43291950.0,68746500.0,2016017750.0
PROJ_0389,3424500.0,6860750.0,53085749.99999999,111323750.0,576555000.0,618041500.0,838497800.0,805672300.0,60403750.0,24034050.0,41480150.0,32169850.0,33181400.0,126830000.0,521896500.0,29120149.999999996,26260000.0,25015500.0,3933852700.0
PROJ_0390,6162600.0,9283000.0,58224750.0,116895950.0,475005500.00000006,774734500.0,795495400.0,752205900.0,71908750.0,21328200.0,65141250.0,32921300.000000004,30172099.999999996,143828750.0,483696000.00000006,44641150.00000001,32311500.0,52071750.0,3966028350.0
PROJ_0391,2243100.0,3995000.0000000005,7726500.0,17528750.0,92845500.0,146699000.0,119158200.0,126119400.00000001,12961250.0,4334850.0,30044000.0,19095950.0,10773350.0,39082500.0,148635000.0,32619600.0,25695800.0,22786500.0,862344250.0
PROJ_0392,4386000.0,7472000.0,12558000.0,38714950.0,142613000.0,170705500.0,225008000.0,174541800.0,17585000.0,6205950.0,48947650.0,27169050.0,17162600.0,63565000.0,215226000.0,54646500.0,39784550.0,39315750.0,1305607300.0
PROJ_0393,998549.9999999999,1423750.0,5703750.0,15721300.0,83793000.0,84749500.0,104742400.0,94749600.0,9528750.0,2709900.0,10094900.0,5484350.0,4224500.0,17187500.0,63099000.0,7586250.0,5552950.0,5186250.0,522536200.0
PROJ_0394,9200400.0,13117750.0,44364750.0,146094500.0,643968500.0,788519000.0,745094000.0,732505200.0,72235000.0,21024450.0,75949550.0,64672200.0,66341800.0,215285000.0,712044000.0,99683750.0,62764000.0,69282000.0,4582145850.0
PROJ_0395,3451500.0,7287250.0,14112749.999999998,27263450.0,128001500.0,195966000.0,197342600.0,204058900.0,15507500.0,6988950.0,48499600.0,28149450.0,13681850.0,59620000.0,187681500.0,37207050.0,31965700.0,46547250.0,1253332800.0
PROJ_0396,4311150.0,8536750.0,22427249.999999996,55503700.0,203167000.0,328491000.0,270852400.0,315259700.0,26942500.0,10266300.0,43850900.0,22811400.0,9531200.0,44545000.0,110358000.0,23499950.000000004,17986150.0,21271500.0,1539611850.0
PROJ_0397,2658000.0,3708750.0,14613750.0,38751950.0,156340500.0,203376000.0,211993600.0,149273300.0,15468750.0,5246100.0,20927850.0,15618000.0,5922350.0,20011250.0,67495500.0,12783149.999999998,12836200.0,14472000.0,971497000.0
PROJ_0398,5212650.0,11117750.0,41128500.0,111025900.0,492694000.0,673901500.0,497340200.0,559563900.0,66636250.00000001,17535150.0,55079700.0,46292550.0,54243350.0,186391250.0,697104000.0,76658100.0,46478900.0,65492250.0,3703895900.0
PROJ_0399,12271050.0,21104500.0,99261000.0,231893800.0,1392827000.0,1389384500.0,1290591400.0,1776147600.0,147652500.0,49350600.0,91650150.0,60760100.00000001,143973550.0,458417500.0,1424943000.0,118118550.00000001,82927000.0,93368250.0,8884642050.0
PROJ_0400,9075600.0,16941500.0,58742250.0,153661000.0,746453000.0,896249000.0,813223600.0,770985100.0,72136250.0,29984400.000000004,111770350.0,57403750.0,86424100.00000001,300761250.0,798970500.0,91580700.0,75847200.0,81977250.0,5172186800.0
PROJ_0401,8862300.0,11901250.0,65413499.99999999,143524850.0,721599000.0,894539000.0,840957600.0,971367700.0,93056250.0,26430750.0,76742700.0,55893250.0,60541950.0,246140000.0,832675500.0,98418949.99999999,83840900.0,79613250.0,5311518700.0
PROJ_0402,5005950.0,7678000.0,82412250.0,192670100.0,673608000.0,913985500.0,769202000.0,955828300.0,84413750.0,28426050.000000004,55658250.0,38665950.0,47966800.0,156922500.0,604273500.0,40478700.0,35764300.0,41859000.0,4734818900.0
PROJ_0403,7417200.0,12944750.0,78777749.99999999,185423650.0,941009500.0,883690000.0,1078901600.0,864677400.0,87527500.0,37001700.0,87169650.0,57657399.99999999,56641200.0,215780000.0,667638000.0,61329200.0,47436350.0,77264250.0,5448287100.0
PROJ_0404,4803300.0,8224500.0,59964000.0,120484950.0,621834500.0,873686500.0,923277600.0,713308900.0,77567500.0,23203350.0,55540800.0,27703900.0,42772800.0,124997500.0,527634000.0,40523750.0,27133600.0,37902000.0,4310563450.0
