id_proyek,P001,P002,F001,F002,F003,S001,S002,S003,D001,D002,A001,A002,FN001,FN002,FN003,M001,M002,M003
PROJ_0842,292.36,268.15,797.45,739.85,633.79,996.43,749.63,838.56,647.83,513.71,360.4,348.41,1135.66,1151.4,1345.61,530.25,384.72,431.49
PROJ_0843,366.04,424.68,1024.1,867.73,1049.43,951.17,908.39,1043.85,685.28,762.81,379.67,440.5,1611.28,1238.23,1368.96,594.36,470.9,609.95
PROJ_0844,576.52,479.82,533.49,451.37,404.85,449.18,569.91,600.65,353.88,309.33,507.98,641.85,661.44,676.89,652.04,825.46,885.06,850.77
PROJ_0845,636.29,732.44,482.28,498.96,413.69,464.3,545.52,490.58,412.23,372.05,696.42,833.05,1173.01,1057.23,1376.32,1429.87,1714.06,1289.72
PROJ_0846,324.45,317.63,474.64,571.15,598.67,619.28,593.17,730.54,487.44,535.28,321.05,317.77,614.9,596.96,651.28,294.79,234.09,291.31
PROJ_0847,408.79,573.34,1543.54,1490.45,1281.77,1613.91,1502.78,1716.31,1215.11,1166.08,437.93,491.0,1435.66,1662.86,1687.98,536.4,450.94,396.2
PROJ_0848,717.88,734.24,695.96,878.73,793.51,773.3,1079.08,1055.73,780.73,561.19,652.29,758.0,2188.28,1991.5,2058.66,1000.55,1281.73,1403.55
PROJ_0849,295.13,318.29,618.42,628.97,575.53,547.87,741.21,605.95,519.61,502.82,388.06,413.51,992.85,947.61,942.19,538.47,537.13,550.6
PROJ_0850,498.75,496.1,299.73,369.49,289.23,433.86,391.52,305.61,288.45,256.18,635.64,637.01,964.77,870.5,989.6,1077.94,1169.6,878.71
PROJ_0851,174.25,159.7,345.49,449.67,403.03,479.89,330.92,421.14,325.5,241.65,179.57,172.34,511.82,605.01,479.45,254.16,257.96,223.69
PROJ_0852,488.65,468.11,1142.65,1399.68,1122.93,1287.74,1232.57,1423.79,1096.87,843.57,476.02,444.22,1578.66,1758.95,2028.61,742.97,600.21,767.37
PROJ_0853,414.6,355.0,554.97,683.25,500.31,765.62,762.53,785.3,413.22,416.83,461.59,397.73,887.08,954.18,763.32,588.17,655.22,595.29
PROJ_0854,510.16,612.9,742.03,567.72,736.93,625.32,700.47,794.12,489.21,450.03,578.04,504.72,1747.75,1560.19,1853.64,1198.82,863.84,1153.54
PROJ_0855,244.24,263.88,667.61,624.83,587.71,862.44,870.27,933.57,664.86,551.59,261.81,246.75,1075.39,1215.17,963.41,373.64,414.43,491.67
PROJ_0856,248.31,275.76,623.51,600.83,618.04,771.05,767.16,677.29,459.33,433.3,219.59,231.87,822.14,1021.64,1070.24,415.8,413.71,454.9
PROJ_0857,831.9,637.09,1445.63,1451.15,1951.41,1298.75,1445.65,1563.15,1174.17,1166.21,834.58,770.27,4002.87,2926.82,4013.99,1454.55,1248.4,1672.3
PROJ_0858,694.95,672.73,458.87,375.43,351.1,378.43,498.2,490.02,375.84,359.11,663.78,540.2,852.95,974.64,1090.51,1027.52,1378.46,1268.9
PROJ_0859,271.93,339.37,916.8,964.26,841.58,774.07,650.88,820.76,649.34,698.27,368.47,265.88,1314.41,947.92,900.13,484.91,512.6,520.34
PROJ_0860,290.18,226.49,368.77,352.5,442.03,468.39,397.22,464.18,351.62,372.94,268.65,257.99,684.55,689.31,583.05,311.21,453.87,424.53
PROJ_0861,450.35,524.94,849.48,695.96,717.46,887.25,752.6,657.61,610.54,539.18,575.81,501.41,1403.49,1476.49,2027.61,1073.57,1158.48,827.21
PROJ_0862,274.78,246.9,264.82,234.31,260.41,185.4,186.31,254.92,140.72,133.41,313.5,243.86,320.73,352.59,341.04,305.03,381.68,378.83
PROJ_0863,221.1,259.06,232.38,168.34,168.19,235.84,211.67,241.06,134.29,127.94,274.97,305.22,246.35,336.85,280.51,284.61,354.21,321.59
PROJ_0864,455.72,387.1,279.94,248.22,319.01,362.99,298.21,303.86,269.16,193.3,506.9,463.34,812.37,646.46,647.52,787.06,682.43,734.29
PROJ_0865,203.03,152.48,182.6,205.98,217.72,253.35,205.7,277.48,204.34,160.06,202.38,170.78,547.62,663.62,653.57,322.07,337.39,310.05
PROJ_0866,585.59,624.35,811.96,1132.9,1054.92,894.89,1224.48,1171.0,717.99,782.65,721.32,748.56,1327.59,1542.62,1664.66,1043.47,723.09,874.26
PROJ_0867,155.18,108.17,394.83,418.64,409.29,486.98,368.08,496.36,295.9,366.02,130.65,110.32,480.15,450.45,380.35,122.58,139.8,161.31
PROJ_0868,531.78,684.59,1298.68,1506.94,1327.29,1065.13,1499.92,1105.42,1094.01,781.42,561.48,723.45,3086.57,2541.99,3009.42,1012.57,1334.89,951.94
PROJ_0869,188.22,153.52,334.18,364.04,351.05,323.5,305.11,289.31,285.06,206.45,211.88,190.8,557.21,466.64,474.08,325.64,331.41,288.33
PROJ_0870,543.58,512.2,1415.66,1199.83,1584.99,1732.27,1357.91,1430.63,1274.7,1002.97,523.12,528.37,1372.47,1316.97,1383.96,458.63,506.8,533.4
PROJ_0871,358.29,254.16,341.36,289.74,355.4,285.87,351.35,351.0,233.02,297.51,263.79,267.48,331.06,314.79,283.51,288.49,270.06,359.04
PROJ_0872,611.75,534.45,474.85,576.69,572.75,451.56,579.23,469.86,350.91,454.61,746.73,537.17,855.28,812.0,826.05,997.01,895.38,1052.4
PROJ_0873,625.78,712.41,1318.79,1605.4,1184.64,1522.7,1735.31,1446.79,1019.51,1029.55,823.19,693.72,3416.62,3619.94,4181.76,1589.42,1242.99,1639.9
PROJ_0874,95.58,92.24,253.7,208.64,273.32,279.23,256.11,222.86,179.91,210.12,70.97,89.22,284.22,233.67,209.86,71.89,79.23,94.53
PROJ_0875,384.39,418.48,1092.37,803.5,983.07,989.76,1000.58,933.21,683.64,781.05,414.3,366.51,1159.29,1410.81,1499.0,560.03,438.56,499.55
PROJ_0876,357.88,353.24,258.94,318.17,313.93,375.78,301.07,371.4,303.65,244.39,301.05,261.24,264.99,377.59,383.24,258.33,373.61,280.01
PROJ_0877,431.54,451.21,993.64,1065.21,1106.72,1016.49,1387.3,1021.1,677.4,992.11,443.36,437.8,1437.77,1279.92,1430.75,604.83,636.94,621.1
PROJ_0878,85.22,86.18,68.59,87.6,84.8,95.32,88.12,71.58,51.98,68.88,74.21,85.56,80.53,65.49,70.59,87.85,59.78,80.35
PROJ_0879,543.33,383.8,345.34,387.15,432.25,419.09,344.36,355.67,288.91,282.42,438.61,561.21,462.13,645.09,666.14,719.6,718.3,587.97
PROJ_0880,226.53,209.49,262.14,303.8,235.34,294.48,343.59,317.58,201.86,188.28,213.6,239.82,745.16,626.54,768.43,529.01,455.97,445.88
PROJ_0881,264.36,290.27,593.91,411.47,444.53,469.19,614.8,453.62,468.14,325.88,262.34,229.38,498.07,492.28,554.18,251.66,244.06,275.21
PROJ_0882,524.89,501.23,981.93,892.59,1040.6,981.3,1156.53,1106.26,617.21,587.57,524.49,513.96,2334.07,2669.69,2283.23,842.43,920.31,727.79
PROJ_0883,233.99,263.31,454.58,645.31,635.48,525.43,710.23,689.45,451.98,407.37,224.87,256.73,764.19,791.09,997.07,371.41,372.32,402.24
PROJ_0884,594.52,665.27,1260.52,1156.33,1001.98,1209.06,889.9,1105.86,810.15,833.39,732.11,639.78,2854.32,2894.05,2452.2,1197.84,1529.94,1372.88
PROJ_0885,390.23,387.81,311.72,333.4,326.22,371.91,327.19,318.31,204.63,274.24,391.9,427.12,781.2,805.29,834.74,861.92,839.19,818.39
PROJ_0886,534.68,488.99,323.14,279.94,409.23,314.61,346.72,446.04,303.73,286.28,590.91,465.72,974.6,780.79,1025.81,929.14,1093.2,1059.87
PROJ_0887,338.61,373.34,439.44,349.59,468.13,398.96,456.52,455.16,312.31,335.64,433.49,413.8,404.48,411.85,379.51,327.2,341.23,411.86
PROJ_0888,158.07,109.39,329.71,291.87,332.0,326.66,324.97,323.72,240.1,179.07,135.52,122.14,315.5,300.55,227.61,121.14,132.58,160.0
PROJ_0889,407.59,496.13,452.34,511.27,511.73,476.17,592.04,444.44,435.57,341.88,500.31,453.5,504.21,438.07,496.32,387.98,458.74,546.06
PROJ_0890,595.55,604.32,1267.79,1177.18,1386.52,1278.47,1565.32,1530.42,936.67,915.28,690.36,710.65,2642.71,2709.42,2594.82,1335.07,1312.68,1058.63
PROJ_0891,124.81,136.0,434.98,321.55,340.12,381.28,426.19,346.87,259.0,328.31,125.07,106.29,352.53,315.05,348.73,118.09,103.92,101.34
PROJ_0892,666.69,668.09,1389.95,1833.21,1453.18,1787.92,1832.09,1664.8,1209.16,1097.33,563.81,626.42,1851.21,2318.42,2143.05,755.71,898.25,970.09
PROJ_0893,324.64,317.22,238.07,168.1,218.76,221.6,201.72,274.0,160.77,156.18,290.13,400.98,596.91,432.62,536.24,538.57,681.12,623.01
PROJ_0894,218.81,265.11,754.45,606.84,531.57,839.74,610.67,705.69,527.66,463.88,244.57,237.35,804.8,975.16,1104.98,330.75,420.0,375.21
PROJ_0895,210.85,262.73,233.31,269.9,243.39,303.87,332.59,255.79,243.65,182.69,214.52,227.16,291.63,277.39,307.78,280.74,249.95,299.66
PROJ_0896,589.26,556.1,1018.57,1125.79,868.13,1271.05,1314.53,1167.97,699.87,683.47,628.82,610.11,2737.68,2937.32,2493.39,1150.48,861.67,869.63
PROJ_0897,477.85,443.64,925.33,1064.43,781.12,1138.51,873.8,1191.51,670.08,832.3,525.84,484.0,2156.43,1956.64,2238.06,837.08,812.5,1041.72
PROJ_0898,498.08,500.48,878.15,923.99,943.15,1099.71,1068.33,1024.24,718.57,680.1,660.9,565.19,1603.74,1455.49,1482.38,847.17,988.91,817.72
PROJ_0899,333.47,397.5,238.61,224.34,207.21,226.21,282.27,229.68,146.98,147.99,436.51,375.17,569.99,668.19,538.54,768.07,747.95,680.71
PROJ_0900,739.16,790.08,1172.48,1074.93,1503.27,1408.69,1491.22,1302.54,1211.28,1159.89,839.23,703.37,3964.78,3344.46,3491.73,1424.78,1326.55,1365.45
PROJ_0901,452.49,480.79,549.91,414.98,549.59,429.79,423.83,502.5,300.52,401.84,659.38,541.96,610.92,528.91,706.78,660.24,895.4,912.97
PROJ_0902,369.81,467.49,429.67,442.77,379.77,435.0,346.05,460.84,285.05,306.07,551.52,516.81,553.4,523.3,536.25,612.02,770.01,588.81
PROJ_0903,510.01,588.09,500.48,611.04,474.81,394.16,510.08,486.7,413.91,341.95,489.73,534.26,633.24,683.5,601.83,809.78,923.36,769.58
PROJ_0904,600.74,504.98,1057.78,857.03,974.13,955.43,858.72,963.5,668.21,873.82,556.21,730.04,1411.66,1258.01,1354.46,742.02,963.0,720.45
PROJ_0905,346.2,246.49,461.76,429.69,539.2,554.92,649.24,522.64,327.83,443.63,336.68,369.04,730.75,824.74,653.92,542.07,392.82,511.4
PROJ_0906,404.88,509.2,349.07,350.95,302.04,325.95,380.29,346.17,255.84,218.24,477.49,462.52,812.92,669.93,733.75,1042.64,932.0,1059.95
PROJ_0907,370.78,405.22,415.27,398.69,445.84,327.12,383.55,325.61,291.1,313.37,363.44,442.05,517.49,564.72,430.71,599.39,693.92,630.81
PROJ_0908,442.18,380.13,1126.92,801.69,807.02,894.48,874.08,933.38,573.49,572.71,442.06,368.52,877.1,849.25,670.0,435.95,463.03,452.92
PROJ_0909,65.09,82.29,125.86,112.26,98.94,104.28,127.59,131.69,100.66,100.42,80.85,89.99,226.96,226.2,223.72,189.68,139.48,160.85
PROJ_0910,468.12,447.29,976.52,770.67,915.88,1049.46,1186.58,1143.26,877.27,731.52,411.91,461.96,1140.19,852.07,836.85,566.49,567.57,413.51
PROJ_0911,149.55,131.21,322.99,323.83,384.7,259.54,329.44,238.27,227.11,229.19,148.7,158.0,297.41,295.07,243.41,161.61,133.29,130.54
PROJ_0912,362.67,347.04,313.31,283.83,270.59,389.07,389.05,331.7,286.26,233.45,374.91,458.07,477.08,500.57,437.19,523.38,452.99,645.09
PROJ_0913,260.67,291.83,164.94,206.46,186.49,237.47,216.93,182.71,125.47,138.06,340.0,353.0,456.56,494.51,436.8,674.02,693.86,644.19
PROJ_0914,228.11,266.13,979.69,730.35,874.85,1058.94,999.35,940.13,656.96,767.58,261.5,316.82,796.41,903.04,955.19,278.53,252.24,223.97
PROJ_0915,250.59,233.88,201.86,256.67,260.49,283.29,255.26,292.06,205.15,150.16,265.91,227.35,260.47,246.22,236.16,207.54,180.81,203.08
PROJ_0916,293.94,313.34,547.84,604.1,731.35,687.28,644.57,626.58,577.38,567.96,338.92,274.45,876.91,1148.77,1226.35,387.48,470.38,453.5
PROJ_0917,85.02,70.79,122.72,123.71,161.37,183.94,157.84,132.31,96.56,121.41,85.22,70.07,154.8,148.45,168.76,82.71,64.22,78.18
PROJ_0918,845.71,870.28,1538.42,1292.49,1519.59,1741.85,1484.84,1942.56,1059.38,1383.47,768.3,633.78,3776.78,3903.0,4261.0,1509.09,1243.91,1738.53
PROJ_0919,406.35,359.81,765.3,559.92,553.74,736.17,762.27,729.18,618.6,477.91,513.12,346.52,838.94,865.53,823.51,579.32,680.81,670.21
PROJ_0920,161.39,118.04,224.67,187.89,214.16,235.17,187.79,216.93,183.53,141.94,170.29,185.53,462.68,467.98,480.7,330.34,286.86,292.38
PROJ_0921,55.47,74.59,72.19,64.9,73.9,61.48,67.7,49.46,37.03,48.01,65.43,64.12,85.94,82.07,73.14,89.78,90.17,79.61
PROJ_0922,221.53,252.13,829.21,721.07,710.43,724.23,589.45,650.52,438.8,526.94,227.37,263.48,967.34,1055.83,1015.17,438.6,399.41,350.12
PROJ_0923,514.19,473.84,874.59,820.55,909.78,1141.57,1137.12,979.19,770.63,680.99,624.74,626.52,1325.55,1301.45,1716.23,876.83,885.45,693.89
PROJ_0924,136.15,147.05,462.69,339.34,359.31,513.11,425.76,397.84,328.77,311.54,199.92,140.82,652.99,533.31,656.76,266.55,266.69,268.32
PROJ_0925,191.36,150.83,346.69,395.5,421.57,356.63,424.71,421.65,334.76,270.4,196.12,192.98,420.82,390.53,321.53,141.88,208.96,191.21
PROJ_0926,243.01,241.34,236.37,237.73,253.11,276.96,226.12,193.02,140.91,169.11,244.94,246.03,207.74,198.86,216.57,244.73,227.79,184.88
PROJ_0927,444.1,480.42,1717.9,1915.77,1984.49,1303.13,1380.02,1484.09,1036.13,1086.62,383.66,388.41,1600.84,1185.86,1592.78,433.62,434.13,394.94
PROJ_0928,553.24,647.23,519.44,534.94,377.68,409.27,435.04,557.46,323.15,326.95,846.81,842.71,1222.99,991.12,1090.57,1229.0,1468.45,1527.85
PROJ_0929,64.78,87.63,74.48,84.52,62.04,65.44,55.85,75.36,41.92,47.14,91.13,90.06,99.8,101.83,100.22,119.81,106.58,92.0
PROJ_0930,688.59,576.82,464.15,463.25,409.6,575.79,559.23,529.31,440.06,343.99,680.42,656.78,1195.89,1036.52,1348.38,1299.63,1404.89,1426.64
PROJ_0931,262.15,311.08,305.82,313.63,296.03,307.42,306.02,339.46,216.02,221.5,245.79,304.41,235.94,339.72,243.53,270.71,254.21,260.22
PROJ_0932,490.5,574.11,766.22,796.88,739.62,902.74,1138.85,921.58,782.1,693.22,560.47,646.12,1070.16,1512.66,1312.19,744.84,920.89,741.27
PROJ_0933,262.04,258.4,718.48,741.5,890.89,637.61,793.36,618.31,465.82,528.11,241.64,241.07,688.76,599.84,637.66,197.67,200.38,204.44
PROJ_0934,513.53,436.22,403.61,532.03,399.51,645.73,510.86,436.15,456.0,410.98,556.72,481.16,465.19,524.67,475.43,505.11,450.1,460.93
PROJ_0935,403.95,539.59,455.68,577.15,438.39,528.18,492.0,574.88,435.86,385.98,459.18,532.48,425.14,504.3,530.32,440.24,515.21,530.63
PROJ_0936,409.59,449.54,387.9,447.48,413.88,434.36,411.16,355.36,260.53,288.93,443.57,444.18,629.34,630.0,494.43,752.66,622.63,689.78
PROJ_0937,301.36,254.22,136.7,157.76,179.48,164.44,219.13,179.28,108.65,136.58,287.74,264.07,491.93,487.52,359.35,419.32,466.16,525.8
PROJ_0938,199.8,174.46,151.1,118.14,143.58,159.5,118.18,125.74,90.73,119.59,192.6,232.36,317.19,314.52,371.64,374.92,421.61,372.38
PROJ_0939,441.9,431.64,386.88,476.94,415.86,472.96,405.07,505.51,392.93,367.88,679.78,459.24,529.72,657.0,595.61,847.22,880.87,663.02
PROJ_0940,500.62,348.33,922.66,818.36,915.47,791.9,1108.81,1108.93,691.73,689.03,482.28,472.26,2182.36,2221.53,2452.7,896.12,753.61,1000.05
PROJ_0941,648.83,633.96,1170.05,864.12,819.88,1100.23,1214.11,884.97,777.71,646.03,758.53,732.07,2085.84,2860.68,2571.65,1664.89,1701.72,1715.92
PROJ_0942,223.15,187.32,689.13,613.92,553.37,639.29,616.64,660.84,542.03,484.25,184.15,169.5,695.66,588.87,594.85,224.41,231.4,203.9
PROJ_0943,118.77,101.03,397.29,347.59,368.13,262.33,327.19,293.94,221.09,242.04,136.68,114.84,486.15,375.45,433.64,145.6,154.94,195.96
PROJ_0944,168.97,244.91,325.98,377.41,292.84,406.76,448.06,393.5,264.56,312.88,246.86,192.71,559.8,559.58,577.9,291.85,302.56,372.96
PROJ_0945,355.75,346.78,1032.26,770.54,828.73,1049.2,1031.41,1127.82,733.86,639.52,359.07,312.96,1515.66,1103.5,1319.69,497.95,442.55,475.47
PROJ_0946,171.92,132.6,484.05,474.76,340.21,514.93,418.03,371.16,301.09,366.73,188.53,158.31,665.65,662.87,671.45,248.78,276.03,258.64
PROJ_0947,308.61,408.05,1012.23,1178.31,1165.29,1119.28,1035.79,1291.32,992.83,989.07,381.37,323.42,1008.94,1199.92,1050.17,396.76,335.33,291.32
PROJ_0948,257.22,256.97,519.2,448.19,555.47,540.68,600.43,567.55,381.93,423.6,254.41,248.06,523.36,412.18,575.07,230.71,219.8,273.85
PROJ_0949,230.26,309.16,208.16,197.51,177.34,193.15,198.2,189.68,160.1,158.96,271.68,249.64,266.09,267.18,281.5,358.61,332.51,366.12
PROJ_0950,147.28,113.98,218.57,268.61,251.08,227.0,309.11,301.08,240.09,236.95,130.25,135.38,242.88,291.16,257.32,117.21,101.28,130.36
PROJ_0951,77.78,86.61,202.08,260.14,186.21,262.97,243.62,236.98,179.87,164.37,67.25,86.4,205.84,252.9,250.53,62.63,88.74,85.91
PROJ_0952,501.61,503.97,926.62,1074.03,781.88,817.91,1067.28,905.37,748.67,686.51,446.54,553.65,1921.41,1963.52,2393.05,998.4,1016.2,800.54
PROJ_0953,278.99,252.6,273.29,200.23,228.15,268.85,274.39,223.51,196.59,206.42,228.6,242.07,221.92,277.86,251.6,246.96,285.01,257.97
PROJ_0954,385.75,446.98,1202.66,821.73,1066.61,802.86,1048.4,982.97,795.1,722.71,341.31,424.75,982.6,755.41,704.85,460.21,423.42,346.45
PROJ_0955,71.13,72.59,55.49,51.41,51.73,64.22,52.13,61.15,39.4,40.24,85.06,89.71,153.15,117.99,109.39,151.56,158.92,139.03
PROJ_0956,754.42,730.5,433.9,426.31,355.09,485.56,496.83,553.46,348.15,300.31,606.93,601.31,1278.26,1215.12,1228.77,1482.71,1093.92,1410.54
PROJ_0957,527.89,434.29,1458.53,1559.12,1696.68,1359.45,1863.04,1882.5,1369.65,939.23,433.54,525.33,1359.61,1206.97,1617.98,395.98,477.46,575.37
PROJ_0958,207.91,248.09,410.49,399.88,359.1,442.0,438.04,533.56,398.04,275.63,178.77,225.2,423.4,391.39,385.09,189.54,215.17,171.89
PROJ_0959,772.37,648.71,1642.48,1710.31,1496.65,1789.05,1663.97,1780.73,1116.92,1097.53,672.93,765.49,3656.36,3412.09,3024.99,1282.03,1136.04,1307.99
PROJ_0960,55.74,63.84,47.04,44.4,49.6,51.25,64.05,47.66,51.51,49.35,53.8,63.09,56.77,64.67,49.21,64.73,47.09,50.83
PROJ_0961,81.72,66.0,102.54,95.56,99.71,120.21,123.58,129.77,104.44,74.74,85.69,77.73,191.85,191.89,202.06,87.42,107.39,121.48
PROJ_0962,509.04,392.48,489.33,524.14,425.85,542.08,584.9,519.71,328.6,381.84,484.47,449.81,501.62,455.52,538.65,522.59,525.05,472.88
PROJ_0963,110.7,137.31,104.27,126.89,103.47,140.18,148.91,134.12,97.45,85.59,116.01,123.19,144.32,146.06,148.86,105.85,115.73,124.13
PROJ_0964,259.95,265.96,685.36,613.98,628.92,801.13,606.15,758.7,533.69,421.17,311.96,304.38,1025.64,784.78,789.54,396.04,311.03,311.93
PROJ_0965,273.63,228.61,620.5,579.17,473.82,637.93,515.17,519.33,453.35,455.97,266.65,298.88,544.32,589.83,535.75,309.51,294.04,246.24
PROJ_0966,652.76,676.5,401.61,507.38,542.46,376.83,517.07,430.32,354.82,375.72,774.91,669.75,1095.23,911.94,927.47,1385.47,1165.55,1371.7
PROJ_0967,500.76,541.7,1059.87,1234.22,1016.13,1259.22,1604.33,1501.17,1078.62,834.23,615.92,698.24,2468.4,2971.89,3575.81,1017.01,1419.42,1071.8
PROJ_0968,355.16,356.19,1426.7,1267.29,1338.86,1055.8,1281.93,1151.96,843.59,893.07,487.5,471.36,1289.14,1744.12,1375.53,729.15,580.54,515.92
PROJ_0969,661.47,735.0,546.4,646.3,612.83,463.59,531.74,583.82,440.39,364.8,890.91,620.24,1274.11,1324.22,1154.37,1148.67,1534.83,1338.07
PROJ_0970,113.62,113.9,97.47,77.0,87.44,115.01,106.82,98.63,71.2,61.03,137.78,120.8,183.36,185.6,229.38,231.64,226.97,302.77
PROJ_0971,118.83,151.52,324.84,346.63,271.94,246.4,347.09,304.97,185.59,209.97,140.36,119.59,285.19,283.22,291.52,157.37,135.12,161.76
PROJ_0972,320.72,318.45,1239.04,1221.23,938.46,1275.53,1258.53,975.66,795.82,861.73,378.49,335.13,784.96,1042.25,813.79,346.18,335.33,342.23
PROJ_0973,221.73,252.55,220.96,194.14,184.13,206.35,265.34,228.81,179.68,169.81,310.96,275.23,265.01,278.26,254.88,430.17,404.6,419.18
PROJ_0974,101.0,105.07,266.68,236.9,201.08,171.98,211.94,226.76,152.46,137.11,101.17,91.06,170.12,211.38,191.69,84.94,86.62,95.67
PROJ_0975,116.3,103.7,250.61,258.15,192.01,267.89,272.15,246.27,179.61,178.0,117.38,134.97,237.03,287.39,228.11,129.56,122.35,132.59
PROJ_0976,211.43,183.86,243.46,287.21,286.33,321.76,231.52,215.1,190.31,213.42,161.85,185.33,629.88,539.86,666.4,326.4,415.87,343.79
PROJ_0977,542.6,531.22,383.6,407.42,475.39,390.2,314.75,415.42,243.04,276.85,549.79,553.79,706.79,790.79,713.66,1008.49,1094.67,1108.34
PROJ_0978,406.3,417.0,436.49,415.11,464.68,397.81,382.51,426.11,345.98,326.16,447.42,441.6,658.71,565.05,656.69,677.46,683.33,652.34
PROJ_0979,529.91,358.05,1133.4,1511.18,1139.21,1113.89,1105.14,1317.21,856.46,1008.98,528.6,486.98,1497.88,1859.75,1908.75,755.59,546.58,718.74
PROJ_0980,396.94,432.04,996.84,1227.11,1184.28,1394.57,1304.75,1381.84,831.33,760.17,346.94,413.25,938.78,1161.75,1315.72,424.99,392.13,409.96
PROJ_0981,156.2,184.41,373.71,410.73,336.91,342.01,438.07,404.7,335.62,293.01,224.06,197.42,1026.82,1003.95,836.18,340.87,427.92,329.3
PROJ_0982,400.09,318.16,681.08,549.6,641.25,697.27,599.18,677.46,569.4,530.1,480.86,447.42,980.19,950.44,1089.2,562.21,534.55,630.62
PROJ_0983,488.67,412.0,236.81,289.01,303.69,289.3,334.91,308.48,203.99,233.08,423.51,494.05,554.85,780.64,638.92,983.78,917.15,744.92
PROJ_0984,840.02,704.88,948.62,1093.98,1097.32,1115.43,1231.89,963.22,671.49,610.4,705.78,782.87,2167.06,2424.84,1925.48,1327.71,1549.87,1186.84
PROJ_0985,539.71,549.35,510.67,573.75,587.37,444.94,585.86,489.23,383.0,417.19,539.2,564.63,537.83,552.15,516.7,420.87,401.86,502.92
PROJ_0986,296.54,230.29,530.56,492.75,560.65,574.29,528.88,481.54,405.62,439.62,319.87,243.24,548.68,560.52,578.59,254.28,229.26,319.01
PROJ_0987,272.83,225.29,858.4,674.94,680.99,633.22,835.1,679.13,484.42,445.37,186.92,222.26,704.55,714.92,681.33,227.26,254.39,211.56
PROJ_0988,504.83,643.94,808.93,745.04,684.44,706.95,674.14,943.79,624.07,492.31,519.44,548.55,1701.83,1916.39,1804.38,1300.46,1227.0,1313.32
PROJ_0989,193.76,197.72,504.22,391.14,373.88,402.98,489.14,498.98,282.61,381.86,204.05,192.72,618.16,546.6,635.92,219.2,264.46,234.51
PROJ_0990,430.13,467.22,329.3,302.09,378.16,281.55,408.85,280.82,226.28,305.87,556.97,539.9,869.62,768.25,888.16,824.88,1069.5,1125.25
PROJ_0991,561.25,538.07,520.73,495.14,470.42,619.1,571.96,526.04,437.55,322.74,552.5,552.02,437.68,400.2,532.97,432.05,588.42,394.6
PROJ_0992,354.54,324.69,884.88,820.03,905.8,1036.32,913.02,780.67,532.37,729.18,380.77,490.74,2288.24,2089.11,2070.18,938.36,876.41,853.28
PROJ_0993,374.13,381.54,880.65,1086.13,972.52,939.54,688.41,963.89,594.16,672.68,334.24,474.13,2042.76,1887.36,1769.13,709.95,707.6,654.65
PROJ_0994,601.66,599.14,1177.99,1320.19,1181.84,1122.3,1532.24,1302.86,1037.47,1144.77,720.86,661.31,3107.47,3479.28,3447.66,1064.05,1282.78,1399.62
PROJ_0995,565.15,428.34,982.07,1015.35,910.35,1188.41,1098.26,1018.99,753.78,921.45,616.35,604.77,2937.18,2975.92,2511.76,845.39,1128.99,1061.8
PROJ_0996,433.25,541.55,1021.54,1270.05,1132.44,815.47,1145.28,1105.99,769.49,761.37,403.83,403.04,738.62,784.11,850.48,462.41,387.81,465.48
PROJ_0997,360.68,359.19,391.49,397.38,373.36,300.11,398.6,318.22,272.95,307.43,410.92,505.64,539.51,458.36,417.31,672.98,587.57,495.46
PROJ_0998,495.92,699.61,705.2,932.7,842.96,795.6,824.39,960.41,612.56,521.84,560.84,719.43,2119.19,1965.8,1764.96,1167.02,1315.22,981.66
PROJ_0999,353.98,338.02,365.31,452.4,422.64,462.24,370.94,503.77,308.94,353.43,289.92,290.99,1168.09,983.68,811.6,670.36,526.52,680.54
